iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
MYS,Asia,Malaysia,2021-06-26,728462,5803,5335.286,4884,81,76.571,22507.015,179.293,164.842,150.899,2.503,2.366,1.01,,,,,,,,,75753,14277789,441.135,2.341,72311,2.234,0.074,13.6,people tested,7226949,5204993,2021956,187877,221707,22.33,16.08,6.25,6850,78.7,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2021-06-27,734048,5586,5377.143,4944,60,76.571,22679.603,172.589,166.136,152.753,1.854,2.366,1.02,,,,,,,,,66969,14344758,443.205,2.069,70785,2.187,0.076,13.2,people tested,7395905,5308849,2087056,168956,225761,22.85,16.4,6.45,6975,78.7,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2021-06-28,739266,5218,5463.857,5001,57,74.857,22840.822,161.219,168.815,154.514,1.761,2.313,1.03,,,,,,,,,,,,,71664,2.214,0.076,13.1,people tested,7593179,5463128,2130051,197274,220283,23.46,16.88,6.58,6806,78.7,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2021-06-29,745703,6437,5705.857,5108,107,79.143,23039.704,198.882,176.292,157.82,3.306,2.445,1.04,,,,,,,,,,14473835,447.193,,71018,2.194,0.08,12.4,people tested,7824912,5610911,2214001,231733,217598,24.18,17.34,6.84,6723,,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2021-06-30,751979,6276,5853.286,5170,62,76.143,23233.611,193.907,180.847,159.736,1.916,2.353,1.05,,,,,,,,,83521,14557356,449.773,2.581,72001,2.225,0.081,12.3,people tested,8083685,5774667,2309018,258773,218455,24.98,17.84,7.13,6750,,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2021-07-01,758967,6988,6017.143,5254,84,76.143,23449.516,215.906,185.909,162.331,2.595,2.353,1.05,,,,,,,,,88450,14645806,452.506,2.733,73988,2.286,0.081,12.3,people tested,8346697,5952815,2393882,263012,217656,25.79,18.39,7.4,6725,,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2021-07-02,765949,6982,6184.286,5327,73,74.857,23665.237,215.72,191.074,164.586,2.255,2.313,1.05,,,,,,,,,,,,,,,,,,8582893,6119874,2463019,236196,220546,26.52,18.91,7.61,6814,,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2021-07-03,772607,6658,6306.429,5434,107,78.571,23870.946,205.71,194.847,167.892,3.306,2.428,1.05,,,,,,,,,,,,,,,,,,8800700,6261014,2539686,217807,224822,27.19,19.34,7.85,6946,,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2021-07-04,778652,6045,6372,5497,63,79,24057.716,186.77,196.873,169.839,1.946,2.441,1.05,,,,,,,,,,,,,,,,,,9006715,6388399,2618316,206015,230116,27.83,19.74,8.09,7110,,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2021-07-05,785039,6387,6539,5574,77,81.857,24255.053,197.337,202.033,172.218,2.379,2.529,,,,,,,,,,,,,,,,,,,9320476,6585002,2735474,313761,246757,28.8,20.35,8.45,7624,,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2021-07-06,792693,7654,6712.857,5677,103,81.286,24491.536,236.483,207.405,175.4,3.182,2.511,,,,,,,,,,,,,,,,,,,9660519,6791759,2868760,340043,262230,29.85,20.98,8.86,8102,,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
MYS,Asia,Malaysia,2021-07-07,799790,7097,6830.143,5768,91,85.429,24710.809,219.273,211.028,178.212,2.812,2.639,,,,,,,,,,,,,,,,,,,10036361,6999554,3036807,375842,278954,31.01,21.63,9.38,8619,,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,
